Hash,RSSI,SNR,Throughput,BER,FEC,PC,MC,Output
6f006deaa47817b2bec783ee085b6ec072979d69f9c18080d94f80061c5c1dfc,0.9235993208828522,1.0,1.0,0.01185738994981843,0.5150887837504374,0.45,0.0,0.8115592511037818
f93b49a31b4b7dfabfba2baa4d8dcfd572fa1180d97aebe2fa75ed5251712eb5,0.7744788376500316,0.6991869918699187,0.9958403154263185,0.006752644629926145,0.4004759907391149,1.0,0.5,0.5838906390153429
f93b49a31b4b7dfabfba2baa4d8dcfd572fa1180d97aebe2fa75ed5251712eb5,0.15887555274794699,0.1987353206865402,0.0005717102020699851,0.10822167099977294,0.0,0.2,1.0,0.452572951661077
f93b49a31b4b7dfabfba2baa4d8dcfd572fa1180d97aebe2fa75ed5251712eb5,0.007896399241945674,0.06504065040650404,7.885657959586003e-05,0.9615336051810977,0.6953319319034125,0.0,0.0,0.4633772813323377
f93b49a31b4b7dfabfba2baa4d8dcfd572fa1180d97aebe2fa75ed5251712eb5,0.0,0.0,0.0,1.0,0.31040494323120105,0.0,0.0,0.4546728409679985
f93b49a31b4b7dfabfba2baa4d8dcfd572fa1180d97aebe2fa75ed5251712eb5,0.974731522425774,0.5627822944896116,0.41230162641695417,0.0,1.0,0.75,0.25,0.5791821448759616
f93b49a31b4b7dfabfba2baa4d8dcfd572fa1180d97aebe2fa75ed5251712eb5,1.0,1.0,1.0,0.014170312773361482,0.3493519237434377,0.45,0.0,0.8054829842365846
07b1a1f330f73ebda00af3682ff46f5c1fc3b1f30330b6b8813b755c87f32abe,0.851890756302521,0.5523156089193826,1.0,0.007093223119031585,0.6021271389417069,1.0,0.5,0.5894590129384664
07b1a1f330f73ebda00af3682ff46f5c1fc3b1f30330b6b8813b755c87f32abe,0.0,0.10634648370497425,0.0005612876599257119,0.09381766344713606,0.0,0.2,1.0,0.44761973702036795
07b1a1f330f73ebda00af3682ff46f5c1fc3b1f30330b6b8813b755c87f32abe,0.023634453781512382,0.053173241852487105,0.0001320676846884028,0.8023705243652695,1.0,0.0,0.0,0.4683155236957807
07b1a1f330f73ebda00af3682ff46f5c1fc3b1f30330b6b8813b755c87f32abe,0.2670693277310925,0.0,0.0,1.0,0.6770857857127935,0.0,0.0,0.4404887301850945
07b1a1f330f73ebda00af3682ff46f5c1fc3b1f30330b6b8813b755c87f32abe,0.8684348739495797,0.44425385934819894,0.34499380932728024,0.0,0.7418409583717185,0.75,0.25,0.5620818107435193
07b1a1f330f73ebda00af3682ff46f5c1fc3b1f30330b6b8813b755c87f32abe,1.0,1.0,0.8944118860916219,0.010994307220778498,0.299128943451637,0.45,0.0,0.7977559734957892
487177a5747b5f8f9237fd5455f6cc22bb4c4904a6305175155bd0e68a643772,0.5547542735042736,0.5040192926045016,0.8634834563438268,0.005724094069269438,0.40328022828442733,1.0,0.5,0.5719302210478322
487177a5747b5f8f9237fd5455f6cc22bb4c4904a6305175155bd0e68a643772,0.2863247863247862,0.13504823151125397,0.0004853475255644257,0.09224476751107372,0.0,0.2,1.0,0.45121572887573796
487177a5747b5f8f9237fd5455f6cc22bb4c4904a6305175155bd0e68a643772,0.0,0.09405144694533761,6.694448628474836e-05,0.7439040356346057,0.734478861923356,0.0,0.0,0.4690750793332231
487177a5747b5f8f9237fd5455f6cc22bb4c4904a6305175155bd0e68a643772,0.19551282051282065,0.0,0.0,1.0,0.3238637045148394,0.0,0.0,0.42997138216922903
487177a5747b5f8f9237fd5455f6cc22bb4c4904a6305175155bd0e68a643772,0.6696047008547008,0.4887459807073955,0.29798664457498625,0.0,1.0,0.75,0.25,0.559589799832113
487177a5747b5f8f9237fd5455f6cc22bb4c4904a6305175155bd0e68a643772,1.0,1.0,1.0,0.011316638205434666,0.21874268988337686,0.45,0.0,0.8081642415575344
0645385a830a90fc4f14ec9a973d2be42b9b6ef88142a9187015b9e634c88ff2,0.4670316591287789,0.4182534471437951,0.757245061952408,0.006554560096198452,0.4921261861548907,1.0,0.5,0.5389155813859897
0645385a830a90fc4f14ec9a973d2be42b9b6ef88142a9187015b9e634c88ff2,0.1940014282313736,0.12147078135259354,0.00034994038052776183,0.09144287384098318,0.0,0.2,1.0,0.42618005708384016
0645385a830a90fc4f14ec9a973d2be42b9b6ef88142a9187015b9e634c88ff2,0.0,0.05515430072225869,6.480377417180772e-05,0.9570861988105004,0.6536262489174883,0.0,0.0,0.4386804774841108
0645385a830a90fc4f14ec9a973d2be42b9b6ef88142a9187015b9e634c88ff2,0.05689121637705309,0.0,0.0,1.0,0.5777307218793469,0.0,0.0,0.43150166055393707
0645385a830a90fc4f14ec9a973d2be42b9b6ef88142a9187015b9e634c88ff2,0.850273744346584,0.4103742613263296,0.2503629011353621,0.0,1.0,0.75,0.25,0.5214174055114102
0645385a830a90fc4f14ec9a973d2be42b9b6ef88142a9187015b9e634c88ff2,1.0,1.0,1.0,0.011129596451373043,0.275593774615968,0.45,0.0,0.8129535781051911
a401b61179d2e53dab226767bb8a98f6c19a70b1cd792a25b7d4785a6404d27f,0.5934092561182458,0.3318988703604088,0.6979959968756103,0.006153960312091163,0.29312298079815047,1.0,0.5,0.5201701951957071
a401b61179d2e53dab226767bb8a98f6c19a70b1cd792a25b7d4785a6404d27f,0.0,0.10704679935449166,0.0003051161882444835,0.09407094512137569,0.0,0.2,1.0,0.4173327772023801
a401b61179d2e53dab226767bb8a98f6c19a70b1cd792a25b7d4785a6404d27f,0.2573297795008481,0.06078536847767619,4.881859011911736e-05,0.9170034241025882,0.5509246854338596,0.0,0.0,0.4329313882717045
a401b61179d2e53dab226767bb8a98f6c19a70b1cd792a25b7d4785a6404d27f,0.08044584443906001,0.0,0.0,1.0,0.4747378987851761,0.0,0.0,0.4200932898455609
a401b61179d2e53dab226767bb8a98f6c19a70b1cd792a25b7d4785a6404d27f,0.871819723770293,0.3641742872512103,0.23662370630736188,0.0,1.0,0.75,0.25,0.5102590667163718
a401b61179d2e53dab226767bb8a98f6c19a70b1cd792a25b7d4785a6404d27f,1.0,1.0,1.0,0.009321924895166147,0.6060073437506793,0.45,0.0,0.8237750420595147
aba13c522562535571fee59504157df51d75bac7ede159229a5475e8ab8ef2b0,0.5084632516703786,0.3419421487603305,0.597829289853649,0.0061112002267845475,0.761264560467326,1.0,0.5,0.508267343612678
aba13c522562535571fee59504157df51d75bac7ede159229a5475e8ab8ef2b0,0.0,0.09710743801652892,0.00034377762498772225,0.10218755520319847,0.0,0.2,1.0,0.40980004938461473
aba13c522562535571fee59504157df51d75bac7ede159229a5475e8ab8ef2b0,0.27305122494432055,0.03719008264462811,8.839996071112859e-05,0.8766379103859312,0.6577010730146335,0.0,0.0,0.4258934827054735
aba13c522562535571fee59504157df51d75bac7ede159229a5475e8ab8ef2b0,0.34677060133630283,0.0,0.0,1.0,0.7325781634569248,0.0,0.0,0.41364219903717975
aba13c522562535571fee59504157df51d75bac7ede159229a5475e8ab8ef2b0,0.6808463251670378,0.33729338842975204,0.1972006679108143,0.0,0.895323872651503,0.75,0.25,0.4931895507360551
aba13c522562535571fee59504157df51d75bac7ede159229a5475e8ab8ef2b0,1.0,1.0,1.0,0.008851612828122241,1.0,0.45,0.0,0.8303812159604724
36fa526377376a278c4f7ebcd73372c8173624865ba16edd763a0b1980215d71,0.6938986556359875,0.3824492468893254,0.6735430267062315,0.005483808536168141,0.615700256608302,1.0,0.5,0.5356520607604567
36fa526377376a278c4f7ebcd73372c8173624865ba16edd763a0b1980215d71,0.12797311271975187,0.09168303863785199,0.0003204747774480712,0.08125955295811418,0.0,0.2,1.0,0.4309104355124965
36fa526377376a278c4f7ebcd73372c8173624865ba16edd763a0b1980215d71,0.0,0.01571709233791747,2.3738872403560852e-05,0.803593257092767,1.0,0.0,0.0,0.4425351486875637
36fa526377376a278c4f7ebcd73372c8173624865ba16edd763a0b1980215d71,0.2236297828335058,0.0,0.0,1.0,0.5150177441547601,0.0,0.0,0.42048346816696214
36fa526377376a278c4f7ebcd73372c8173624865ba16edd763a0b1980215d71,0.9283867631851084,0.3673870333988213,0.24465281899109795,0.0,0.6131404155027345,0.75,0.25,0.5204626614728686
36fa526377376a278c4f7ebcd73372c8173624865ba16edd763a0b1980215d71,1.0,1.0,1.0,0.008004657735769445,0.8162698393701483,0.45,0.0,0.8258015976776055
56613fc9d97dfb1d1079647d3002c999e40c65e3691cca04d4d34e50856a5420,0.5298544907175115,0.5765379113018597,0.7390892231609315,0.006635983904481579,0.2646048661490711,1.0,0.5,0.5569424993062225
56613fc9d97dfb1d1079647d3002c999e40c65e3691cca04d4d34e50856a5420,0.0,0.17882689556509299,0.00039837900954735913,0.09630728635008788,0.0,0.2,1.0,0.43520994908751587
56613fc9d97dfb1d1079647d3002c999e40c65e3691cca04d4d34e50856a5420,0.19919719016557946,0.07010014306151642,6.868603612885503e-05,0.8657902344314091,0.5114485072871516,0.0,0.0,0.4479111731653394
56613fc9d97dfb1d1079647d3002c999e40c65e3691cca04d4d34e50856a5420,0.09934771700953321,0.0,0.0,1.0,0.5752618525149498,0.0,0.0,0.4303349706093653
56613fc9d97dfb1d1079647d3002c999e40c65e3691cca04d4d34e50856a5420,0.7679377822378324,0.5300429184549356,0.24051102410879877,0.0,1.0,0.75,0.25,0.5382060368070025
56613fc9d97dfb1d1079647d3002c999e40c65e3691cca04d4d34e50856a5420,1.0,1.0,1.0,0.009851923097064086,0.754890135809833,0.45,0.0,0.8205951441761603
4277bdd8ecf9e8f0b2c2abb63fd9cb5b50d72f41e8eb7e8ab0f0d0a23dc88671,0.5667180277349767,0.4187540141297367,0.6946934130032723,0.007572205554757699,0.7588596395796797,1.0,0.5,0.5343167148687747
4277bdd8ecf9e8f0b2c2abb63fd9cb5b50d72f41e8eb7e8ab0f0d0a23dc88671,0.06194144838212609,0.12395632626846498,0.0003750695171949974,0.10484510800511934,0.0,0.2,1.0,0.4230363163534295
4277bdd8ecf9e8f0b2c2abb63fd9cb5b50d72f41e8eb7e8ab0f0d0a23dc88671,0.0,0.08092485549132947,3.8800294882241104e-05,0.9075907288889482,1.0,0.0,0.0,0.4397968379995625
4277bdd8ecf9e8f0b2c2abb63fd9cb5b50d72f41e8eb7e8ab0f0d0a23dc88671,0.05731895223420647,0.0,0.0,1.0,0.42745322644245015,0.0,0.0,0.42454259989091175
4277bdd8ecf9e8f0b2c2abb63fd9cb5b50d72f41e8eb7e8ab0f0d0a23dc88671,1.0,0.39563262684649964,0.236875800256082,0.0,0.7425592865245162,0.75,0.25,0.5139159663249859
4277bdd8ecf9e8f0b2c2abb63fd9cb5b50d72f41e8eb7e8ab0f0d0a23dc88671,0.9935285053929124,1.0,1.0,0.01026708554569755,0.35184803413228355,0.45,0.0,0.8194948122118326
096bcf86d8a6e376ad2a87e985e9213db25626a4f1b8ee50943640a344697702,0.5862154764866884,0.3585564610011642,0.6020091662423036,0.006505963984711972,0.7141690073303543,1.0,0.5,0.5120241177576186
096bcf86d8a6e376ad2a87e985e9213db25626a4f1b8ee50943640a344697702,0.10923115202786765,0.09837019790454016,0.00033563260960140737,0.09449186139354575,0.0,0.2,1.0,0.41626718671746
096bcf86d8a6e376ad2a87e985e9213db25626a4f1b8ee50943640a344697702,0.0,0.04132712456344584,4.629415304846998e-05,0.8966844362590645,0.4164204280168245,0.0,0.0,0.42766565343850066
096bcf86d8a6e376ad2a87e985e9213db25626a4f1b8ee50943640a344697702,0.047275441652152424,0.0,0.0,1.0,1.0,0.0,0.0,0.4176429297278869
096bcf86d8a6e376ad2a87e985e9213db25626a4f1b8ee50943640a344697702,0.8740980343368997,0.40919674039580917,0.23025554372482757,0.0,0.9466327156734827,0.75,0.25,0.5104758659524262
096bcf86d8a6e376ad2a87e985e9213db25626a4f1b8ee50943640a344697702,1.0,1.0,1.0,0.009463299459199164,0.7566972032760153,0.45,0.0,0.8268508097031286
a2f622d321b20356b78f40a84b0041349d2b9454ce03d4472f47347ea1774452,0.6706291678747462,0.5660941000746825,0.7368326143346603,0.0054339146317368275,0.647102198711723,1.0,0.5,0.5648184472110124
a2f622d321b20356b78f40a84b0041349d2b9454ce03d4472f47347ea1774452,0.0,0.19566840926064225,0.000346783925871468,0.07489878838833763,0.0,0.2,1.0,0.4494073669817188
a2f622d321b20356b78f40a84b0041349d2b9454ce03d4472f47347ea1774452,0.23108147289069295,0.06348020911127708,4.1614071104576144e-05,0.7795718778653085,0.4708986123226294,0.0,0.0,0.4554100881876259
a2f622d321b20356b78f40a84b0041349d2b9454ce03d4472f47347ea1774452,0.24470861119164972,0.0,0.0,1.0,0.8215942652334917,0.0,0.0,0.4277533687595234
a2f622d321b20356b78f40a84b0041349d2b9454ce03d4472f47347ea1774452,0.6946941142360104,0.4749813293502613,0.2792997738968803,0.0,1.0,0.75,0.25,0.5441417102787417
a2f622d321b20356b78f40a84b0041349d2b9454ce03d4472f47347ea1774452,1.0,1.0,1.0,0.008815614954958036,0.8098144894651566,0.45,0.0,0.8227100899285041
d74600b6fd1e1438efeeda14e7b25d226b56c85aab88f8edf5914e36e8f3c6f2,0.7959183673469387,0.500968366688186,0.7248862147195176,0.006071920117740803,0.5279395919609273,1.0,0.5,0.5513318617901113
d74600b6fd1e1438efeeda14e7b25d226b56c85aab88f8edf5914e36e8f3c6f2,0.17082388510959937,0.1407359586830213,0.0003945495793819663,0.09018555442481592,0.0,0.2,1.0,0.43121220735775895
d74600b6fd1e1438efeeda14e7b25d226b56c85aab88f8edf5914e36e8f3c6f2,0.0,0.053582956746287935,5.636422562599518e-05,0.874521336853035,1.0,0.0,0.0,0.44197182334261925
d74600b6fd1e1438efeeda14e7b25d226b56c85aab88f8edf5914e36e8f3c6f2,0.17636684303350963,0.0,0.0,1.0,0.9219188063553437,0.0,0.0,0.4272077064955084
d74600b6fd1e1438efeeda14e7b25d226b56c85aab88f8edf5914e36e8f3c6f2,0.840010078105316,0.355713363460297,0.25485084616793724,0.0,0.9293409469698302,0.75,0.25,0.5186778573233433
d74600b6fd1e1438efeeda14e7b25d226b56c85aab88f8edf5914e36e8f3c6f2,1.0,1.0,1.0,0.011268406854693505,0.8815629372642315,0.45,0.0,0.8235406104580418
c9838bf8bd1ea41823a54bd01911c021b1c0e71b5d7fe2618f86f6e72a9562a4,0.6268693918245265,0.44844290657439434,0.8171748315633208,0.006473857949718138,0.4213181141973754,1.0,0.5,0.5542858420239276
c9838bf8bd1ea41823a54bd01911c021b1c0e71b5d7fe2618f86f6e72a9562a4,0.0,0.11903114186851212,0.00039968025579536375,0.09413496616858048,0.0,0.2,1.0,0.43297253809732944
c9838bf8bd1ea41823a54bd01911c021b1c0e71b5d7fe2618f86f6e72a9562a4,0.07303090727816566,0.052595155709342575,5.7097179399337676e-05,0.8900131056090168,1.0,0.0,0.0,0.4466305148343046
c9838bf8bd1ea41823a54bd01911c021b1c0e71b5d7fe2618f86f6e72a9562a4,0.2335493519441676,0.0,0.0,1.0,0.3353247763116002,0.0,0.0,0.43156062517154203
c9838bf8bd1ea41823a54bd01911c021b1c0e71b5d7fe2618f86f6e72a9562a4,0.8317547357926222,0.37301038062283726,0.25605230101632986,0.0,0.6860900630557183,0.75,0.25,0.5233325288640929
c9838bf8bd1ea41823a54bd01911c021b1c0e71b5d7fe2618f86f6e72a9562a4,1.0,1.0,1.0,0.00966591743211044,0.30732956189644606,0.45,0.0,0.8164443546447847
9ffefd763600cb5e4ac36dc85ced2a9695d80e2108e12a9069b152842745163d,0.701787842669845,0.6306677658697444,0.7384296502442348,0.00634864240243189,0.37951647895624574,1.0,0.5,0.5577497740256971
9ffefd763600cb5e4ac36dc85ced2a9695d80e2108e12a9069b152842745163d,0.10083432657926111,0.16817807089859854,0.00043483932686872205,0.09876448995107252,0.0,0.2,1.0,0.43191070811904814
9ffefd763600cb5e4ac36dc85ced2a9695d80e2108e12a9069b152842745163d,0.0,0.07007419620774938,2.8989288457914825e-05,0.9689476798250548,0.9773595760144981,0.0,0.0,0.44578825112514514
9ffefd763600cb5e4ac36dc85ced2a9695d80e2108e12a9069b152842745163d,0.3470798569725864,0.0,0.0,1.0,0.4874770714951919,0.0,0.0,0.4395779906450877
9ffefd763600cb5e4ac36dc85ced2a9695d80e2108e12a9069b152842745163d,0.9008343265792611,0.4558944765045343,0.30482236813497415,0.0,1.0,0.75,0.25,0.5382571538132811
9ffefd763600cb5e4ac36dc85ced2a9695d80e2108e12a9069b152842745163d,1.0,1.0,1.0,0.011282896070393957,0.1978192125582253,0.45,0.0,0.810028282934496
cead1bb317d705ee643f3d43ef595a2cdc4c8f78a83971edd6898fe35c091c3e,0.7429811866859621,0.5220529270248596,1.0,0.0069539329927796436,0.6921487139907778,1.0,0.5,0.5816185284278877
cead1bb317d705ee643f3d43ef595a2cdc4c8f78a83971edd6898fe35c091c3e,0.3713458755426916,0.12590216519647152,0.0004770835389727898,0.0941002964555013,0.0,0.2,1.0,0.44751257537050354
cead1bb317d705ee643f3d43ef595a2cdc4c8f78a83971edd6898fe35c091c3e,0.12329956584659924,0.08099438652766641,8.225578258151549e-05,0.8714485715916447,0.8458299143026359,0.0,0.0,0.460907289589227
cead1bb317d705ee643f3d43ef595a2cdc4c8f78a83971edd6898fe35c091c3e,0.0,0.0,0.0,1.0,0.6044661266363324,0.0,0.0,0.4405700572662161
cead1bb317d705ee643f3d43ef595a2cdc4c8f78a83971edd6898fe35c091c3e,0.7797395079594787,0.4763432237369688,0.32226170499786133,0.0,1.0,0.75,0.25,0.5551953546712363
cead1bb317d705ee643f3d43ef595a2cdc4c8f78a83971edd6898fe35c091c3e,1.0,1.0,0.9203105978350278,0.012372704476807652,0.6570933814933256,0.45,0.0,0.8096703866306975
1e304f88a05ed5b114f5cb984cfeee9d6a604094eccf607e65f6b8f961191a13,0.730196545562835,0.8051801801801803,1.0,0.006709505884963357,0.49466087090841887,1.0,0.5,0.5933114128065848
1e304f88a05ed5b114f5cb984cfeee9d6a604094eccf607e65f6b8f961191a13,0.0,0.18130630630630631,0.0004263917984464508,0.08532743459266139,0.0,0.2,1.0,0.4537536960027696
1e304f88a05ed5b114f5cb984cfeee9d6a604094eccf607e65f6b8f961191a13,0.29720071471113774,0.028153153153153157,7.415509538199143e-05,0.9523074778247917,0.8896050270751702,0.0,0.0,0.4651649267175715
1e304f88a05ed5b114f5cb984cfeee9d6a604094eccf607e65f6b8f961191a13,0.12596783799880895,0.0,0.0,1.0,1.0,0.0,0.0,0.4585691225021951
1e304f88a05ed5b114f5cb984cfeee9d6a604094eccf607e65f6b8f961191a13,1.0,0.7286036036036035,0.34469142210934167,0.0,0.8015831777710284,0.75,0.25,0.5720970616933713
1e304f88a05ed5b114f5cb984cfeee9d6a604094eccf607e65f6b8f961191a13,0.8365098272781419,1.0,0.8890454385346953,0.013969299293069134,0.6093636470518413,0.45,0.0,0.7970105225619063
18333b2059f7248687427cdb3af17c1fea7c88155a25c0d353e4071264b2d18a,0.7413117324274888,0.6042372881355932,1.0,0.006300253211410825,0.4595486848217072,1.0,0.5,0.5844741187061387
18333b2059f7248687427cdb3af17c1fea7c88155a25c0d353e4071264b2d18a,0.36268617716226825,0.18644067796610173,0.0004499154159018104,0.09461060078496485,0.0,0.2,1.0,0.45131570815482414
18333b2059f7248687427cdb3af17c1fea7c88155a25c0d353e4071264b2d18a,0.0,0.11694915254237288,8.99830831803621e-05,0.9105333633015318,0.7313778077372497,0.0,0.0,0.46311617339993716
18333b2059f7248687427cdb3af17c1fea7c88155a25c0d353e4071264b2d18a,0.3049385941991115,0.0,0.0,1.0,0.3472657745962309,0.0,0.0,0.44669592994544394
18333b2059f7248687427cdb3af17c1fea7c88155a25c0d353e4071264b2d18a,1.0,0.5449152542372881,0.3385703487744304,0.0,1.0,0.75,0.25,0.5673398869029391
18333b2059f7248687427cdb3af17c1fea7c88155a25c0d353e4071264b2d18a,0.9947739743924745,1.0,0.9411690602166791,0.012543422448751972,0.4090842141556717,0.45,0.0,0.8043838876875908
3f3d1872208344de0db82d6bab2926f7e43e5277620cdc5d1898625620f3f4a3,0.7222943161173114,0.6294256490952006,0.8360604822231303,0.007263027974568516,0.5129849914012086,1.0,0.5,0.5689931442180918
3f3d1872208344de0db82d6bab2926f7e43e5277620cdc5d1898625620f3f4a3,0.1905009083830779,0.16443745082612118,0.0004903964037597057,0.09549843579375918,0.0,0.2,1.0,0.43638606749011366
3f3d1872208344de0db82d6bab2926f7e43e5277620cdc5d1898625620f3f4a3,0.23150791590968053,0.0967741935483871,4.903964037597056e-05,0.9840798427294447,0.9598931633325346,0.0,0.0,0.45188942949320754
3f3d1872208344de0db82d6bab2926f7e43e5277620cdc5d1898625620f3f4a3,0.0,0.0,0.0,1.0,0.9768199223813843,0.0,0.0,0.4435710690269732
3f3d1872208344de0db82d6bab2926f7e43e5277620cdc5d1898625620f3f4a3,1.0,0.4405979543666404,0.3065467919901921,0.0,1.0,0.75,0.25,0.5399171651468451
3f3d1872208344de0db82d6bab2926f7e43e5277620cdc5d1898625620f3f4a3,0.8499870230988843,1.0,1.0,0.012442551936671611,0.5355043885446772,0.45,0.0,0.8124527267845085
d45b8be494ff925c8ff509425adb021a0c33b7121503af174c4acfc835ac05d0,0.3867330016583751,0.5212922173274596,0.9574174710033255,0.006618848506911208,0.30910698107284096,1.0,0.5,0.5692266366418143
d45b8be494ff925c8ff509425adb021a0c33b7121503af174c4acfc835ac05d0,0.11276948590381443,0.15124816446402348,0.0005191013058642226,0.09186248736082164,0.0,0.2,1.0,0.44532997999635704
d45b8be494ff925c8ff509425adb021a0c33b7121503af174c4acfc835ac05d0,0.0,0.08516886930983844,8.11095790412848e-05,0.9015670187583674,1.0,0.0,0.0,0.4608335373533947
d45b8be494ff925c8ff509425adb021a0c33b7121503af174c4acfc835ac05d0,0.018242122719735035,0.0,0.0,1.0,0.5831880728297107,0.0,0.0,0.4422416293052245
d45b8be494ff925c8ff509425adb021a0c33b7121503af174c4acfc835ac05d0,1.0,0.4126284875183553,0.3199448454862519,0.0,0.8971556002750782,0.75,0.25,0.5477531118103154
d45b8be494ff925c8ff509425adb021a0c33b7121503af174c4acfc835ac05d0,0.6726368159203979,1.0,1.0,0.01357607358581028,0.4125076255319766,0.45,0.0,0.8073762897911902
a942c29b0c756f3c05cdd1154cafbfaae314044bd6cb283b9bcb606ad79445e8,0.6214183381088828,0.5652522017614091,0.8685590570122684,0.005571432594954627,0.09505663460427496,1.0,0.5,0.5731775125212378
a942c29b0c756f3c05cdd1154cafbfaae314044bd6cb283b9bcb606ad79445e8,0.11138968481375355,0.12570056044835864,0.0004009301579664822,0.0902520660946086,0.0,0.2,1.0,0.4489026688167132
a942c29b0c756f3c05cdd1154cafbfaae314044bd6cb283b9bcb606ad79445e8,0.0,0.06325060048038426,4.8111618955977855e-05,0.8300534236410764,1.0,0.0,0.0,0.46209592089506113
a942c29b0c756f3c05cdd1154cafbfaae314044bd6cb283b9bcb606ad79445e8,0.05981375358166195,0.0,0.0,1.0,0.9088592241676063,0.0,0.0,0.4390641083748276
a942c29b0c756f3c05cdd1154cafbfaae314044bd6cb283b9bcb606ad79445e8,0.9484240687679084,0.43234587670136104,0.29025739716141447,0.0,0.774378165706744,0.75,0.25,0.5450537049145907
a942c29b0c756f3c05cdd1154cafbfaae314044bd6cb283b9bcb606ad79445e8,1.0,1.0,1.0,0.01172356108866072,0.11265708715768281,0.45,0.0,0.8109049566238867
042b0304e716bb8b9ffef0313f8c8f7aca17fef77bd5e5526ee6435d218d31f1,0.5975794251134645,0.42294159042927515,0.8359320640141691,0.0068785791465749545,0.4074181886833351,1.0,0.5,0.5469754353194045
042b0304e716bb8b9ffef0313f8c8f7aca17fef77bd5e5526ee6435d218d31f1,0.030559757942511073,0.10767065446868401,0.00044278575494971224,0.09210690442351852,0.0,0.2,1.0,0.42849032750343935
042b0304e716bb8b9ffef0313f8c8f7aca17fef77bd5e5526ee6435d218d31f1,0.28199697428139164,0.041520056298381444,9.488266177493836e-05,0.9752621405873437,0.8745988179585151,0.0,0.0,0.44583628653391316
042b0304e716bb8b9ffef0313f8c8f7aca17fef77bd5e5526ee6435d218d31f1,0.0,0.0,0.0,1.0,0.7393990009876694,0.0,0.0,0.4389834156465169
042b0304e716bb8b9ffef0313f8c8f7aca17fef77bd5e5526ee6435d218d31f1,1.0,0.422237860661506,0.30141058890505407,0.0,1.0,0.75,0.25,0.535823382997615
042b0304e716bb8b9ffef0313f8c8f7aca17fef77bd5e5526ee6435d218d31f1,0.9095310136157334,1.0,1.0,0.01264195264188717,0.4770178629978444,0.45,0.0,0.8122142538178412
7a64b40af96edc0adda44c69ea5c9f743488123a2384b40b2f7ded449536bc85,0.8214900947459088,0.3858064516129032,0.7681318534188436,0.006033049897613765,0.5029740258449427,1.0,0.5,0.5458535465173449
7a64b40af96edc0adda44c69ea5c9f743488123a2384b40b2f7ded449536bc85,0.41580534022394494,0.0832258064516129,0.0003213324585949739,0.0845303631675598,0.0,0.2,1.0,0.4321132662649389
7a64b40af96edc0adda44c69ea5c9f743488123a2384b40b2f7ded449536bc85,0.28596037898363486,0.03870967741935481,5.355540976582898e-05,0.842306292927183,1.0,0.0,0.0,0.4438349543186968
7a64b40af96edc0adda44c69ea5c9f743488123a2384b40b2f7ded449536bc85,0.0,0.0,0.0,1.0,0.5341207220027985,0.0,0.0,0.4220436483019437
7a64b40af96edc0adda44c69ea5c9f743488123a2384b40b2f7ded449536bc85,0.6724806201550388,0.34,0.25161670393230595,0.0,0.516718490510058,0.75,0.25,0.5163527070298322
7a64b40af96edc0adda44c69ea5c9f743488123a2384b40b2f7ded449536bc85,1.0,1.0,1.0,0.008707518881831735,0.820297092018957,0.45,0.0,0.824572132557299
831a4cfd6f40b3829b112c0fba3c4b50de9434f87d3d92cc11e81a29881badbf,0.7152838427947598,0.45294855708908405,0.7167660124838329,0.0068006586657657275,0.5272329285954082,1.0,0.5,0.5378560533253038
831a4cfd6f40b3829b112c0fba3c4b50de9434f87d3d92cc11e81a29881badbf,0.05393013100436678,0.14617314930991215,0.0003936343699038407,0.09965055579724634,0.0,0.2,1.0,0.42157409884062147
831a4cfd6f40b3829b112c0fba3c4b50de9434f87d3d92cc11e81a29881badbf,0.0,0.033877038895859475,8.435022212225156e-05,0.9763847942374844,0.7928853399169207,0.0,0.0,0.43414980300434536
831a4cfd6f40b3829b112c0fba3c4b50de9434f87d3d92cc11e81a29881badbf,0.13231441048034936,0.0,0.0,1.0,0.6315140458532551,0.0,0.0,0.4301655163425352
831a4cfd6f40b3829b112c0fba3c4b50de9434f87d3d92cc11e81a29881badbf,0.8868995633187772,0.4385194479297365,0.30030084912556937,0.0,1.0,0.75,0.25,0.532569141265517
831a4cfd6f40b3829b112c0fba3c4b50de9434f87d3d92cc11e81a29881badbf,1.0,1.0,1.0,0.011156164481842883,0.7009386681869358,0.45,0.0,0.8205611243178513
f9197237777f78266352a42df5c8e42ffaca5b429fa108fe526b60a36865322d,0.5249692496924968,0.4949431099873578,0.5782054999219395,0.0068292548420267,0.6387472337448332,1.0,0.5,0.5203665640909383
f9197237777f78266352a42df5c8e42ffaca5b429fa108fe526b60a36865322d,0.016974169741697364,0.12389380530973453,0.0002787876084483797,0.09293263297497846,0.0,0.2,1.0,0.4147228262152066
f9197237777f78266352a42df5c8e42ffaca5b429fa108fe526b60a36865322d,0.05412054120541213,0.08154235145385588,4.460601735174076e-05,0.9500519255066256,0.7052935642453231,0.0,0.0,0.43083706376829517
f9197237777f78266352a42df5c8e42ffaca5b429fa108fe526b60a36865322d,0.0,0.0,0.0,1.0,0.9995370790307475,0.0,0.0,0.42302598596474494
f9197237777f78266352a42df5c8e42ffaca5b429fa108fe526b60a36865322d,1.0,0.4152970922882428,0.23734861832861257,0.0,1.0,0.75,0.25,0.5114911621490703
