Hash,RSSI,SNR,Throughput,BER,FEC,PC,MC,Delay,Jitter,HC,Ouput
d3b131a17e9c619c2659baab5aeb132a6845c2e6a5e78c7fdbb494cd7680ec81,0.8302520374283129,1.0,0.07485786481364498,0.0826732146851571,1.0,0.0,0.0,1.0,1.0,0.0,0.6370048000100257
d3b131a17e9c619c2659baab5aeb132a6845c2e6a5e78c7fdbb494cd7680ec81,0.5772336251131904,0.3552667454330637,0.0698831332912192,0.05024239543010839,0.023187026015160785,0.2,1.0,0.0,0.0,1.0,0.47949174681668605
d3b131a17e9c619c2659baab5aeb132a6845c2e6a5e78c7fdbb494cd7680ec81,0.0,0.0,0.0,1.0,0.12085167158671489,0.0,0.0,0.0,0.0,1.0,0.41234029406840234
d3b131a17e9c619c2659baab5aeb132a6845c2e6a5e78c7fdbb494cd7680ec81,1.0,0.3395892029446515,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5431749601448782
de8da6e75c7d027595d7991a0f2393d4671bce818d2ce7a6f1655d3beca84c71,0.8264845056391648,1.0,0.07272588522588522,0.054734018671084565,1.0,0.0,0.0,1.0,1.0,0.0,0.6413676787731184
de8da6e75c7d027595d7991a0f2393d4671bce818d2ce7a6f1655d3beca84c71,0.5785391539474156,0.377916487300904,0.06623931623931624,0.04054219696976763,0.3372398166963669,0.2,1.0,0.0,0.0,1.0,0.484900254406287
de8da6e75c7d027595d7991a0f2393d4671bce818d2ce7a6f1655d3beca84c71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40858443085571966
de8da6e75c7d027595d7991a0f2393d4671bce818d2ce7a6f1655d3beca84c71,1.0,0.3906586310804993,1.0,0.0,0.20670686187615347,1.0,0.5,0.0,0.0,1.0,0.5500877561630819
8cf35ea8891a5a35ab546e759dac2355d838d3651c5ded040963c22fcbe0b2d5,0.8010505581089952,1.0,0.06838352975411029,0.06022856369541244,1.0,0.0,0.0,1.0,1.0,0.0,0.6564894254876189
8cf35ea8891a5a35ab546e759dac2355d838d3651c5ded040963c22fcbe0b2d5,0.5835090023153751,0.40569456427955136,0.06525534701003928,0.03470376962717458,0.0,0.2,1.0,0.0,0.0,1.0,0.4762756875478758
8cf35ea8891a5a35ab546e759dac2355d838d3651c5ded040963c22fcbe0b2d5,0.0,0.0,0.0,1.0,0.18198854618374982,0.0,0.0,0.0,0.0,1.0,0.3972210207756703
8cf35ea8891a5a35ab546e759dac2355d838d3651c5ded040963c22fcbe0b2d5,1.0,0.427351164797239,1.0,0.0,0.16663617539780518,1.0,0.5,0.0,0.0,1.0,0.5466059152815083
434d1207f530061f357be1adafa18b111c58807013737f4f3d366839efc876f0,0.8400229769512462,1.0,0.07531874704863843,0.05442000954484709,1.0,0.0,0.0,1.0,1.0,0.0,0.647606839917402
434d1207f530061f357be1adafa18b111c58807013737f4f3d366839efc876f0,0.6096431392259642,0.4059748696469783,0.07256414292460255,0.03532451152402891,0.0,0.2,1.0,0.0,0.0,1.0,0.4840732157680198
434d1207f530061f357be1adafa18b111c58807013737f4f3d366839efc876f0,0.0,0.0,0.0,1.0,0.20033630229529567,0.0,0.0,0.0,0.0,1.0,0.40546692259519757
434d1207f530061f357be1adafa18b111c58807013737f4f3d366839efc876f0,1.0,0.3770835114112317,1.0,0.0,0.00901448712525279,1.0,0.5,0.0,0.0,1.0,0.5451395641471397
05e2e326cc347b1e291c5f4ffb00d8369282a0df9939a6c913bcfc43807fb122,0.7136873229025503,1.0,0.021467923325593045,0.06438898724793214,1.0,0.0,0.0,1.0,1.0,0.0,0.6455700322402048
05e2e326cc347b1e291c5f4ffb00d8369282a0df9939a6c913bcfc43807fb122,0.5193113219169643,0.4047814266603375,0.020557300915175526,0.04113340095665528,0.15501769361272982,0.2,1.0,0.0,0.0,1.0,0.4713264533894293
05e2e326cc347b1e291c5f4ffb00d8369282a0df9939a6c913bcfc43807fb122,0.0,0.0,0.0,1.0,0.211453894116842,0.0,0.0,0.0,0.0,1.0,0.38655883714358463
05e2e326cc347b1e291c5f4ffb00d8369282a0df9939a6c913bcfc43807fb122,1.0,0.32007077201916023,1.0,0.0,0.2494553421380057,0.45,0.0,0.0,0.0,1.0,0.6534954956630338
05e2e326cc347b1e291c5f4ffb00d8369282a0df9939a6c913bcfc43807fb122,0.8531169151164225,0.3740560134639452,0.2824067750307335,0.007111306591892822,0.0,1.0,0.5,0.0,0.0,1.0,0.45388306764654457
59a84acb687b818b4ef69e43e45682ef8d1b97c1a2d4c726146d7005404753ab,0.5765053436441038,1.0,0.005327561808041284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5214322049691505
59a84acb687b818b4ef69e43e45682ef8d1b97c1a2d4c726146d7005404753ab,0.0,0.0027548209366390973,0.0,0.6490972376059341,0.0,0.2,1.0,0.0,0.0,0.0,0.35993031227057753
59a84acb687b818b4ef69e43e45682ef8d1b97c1a2d4c726146d7005404753ab,1.0,0.0,1.0,0.0,0.08722979524070501,1.0,0.5,0.0,0.0,0.0,0.5194381848449056
20e5387cd319de65d9246b1ab423eadb33157bbd62c887a33ca46c9bcbe450bb,0.8599962873584556,1.0,0.08061923695118856,0.06446424597259079,1.0,0.0,0.0,1.0,1.0,0.0,0.6297494941842859
20e5387cd319de65d9246b1ab423eadb33157bbd62c887a33ca46c9bcbe450bb,0.5692222015964361,0.338887929545847,0.06750697910498264,0.044705410567648506,0.15943871750121064,0.2,1.0,0.0,0.0,1.0,0.4878591697405699
20e5387cd319de65d9246b1ab423eadb33157bbd62c887a33ca46c9bcbe450bb,0.0,0.0,0.0,1.0,0.066257407644869,0.0,0.0,0.0,0.0,1.0,0.4179366011891592
20e5387cd319de65d9246b1ab423eadb33157bbd62c887a33ca46c9bcbe450bb,1.0,0.34121913313762736,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5489517308767294
035f82269869b576fd96824dd16629a06f2e67eac4e2286500e71b345ee323c9,0.8314366998577526,1.0,0.07318563789152024,0.06088098849804285,1.0,0.0,0.0,1.0,1.0,0.0,0.6385119842226707
035f82269869b576fd96824dd16629a06f2e67eac4e2286500e71b345ee323c9,0.5874110953058324,0.3865269461077845,0.06783804430863255,0.04276081280325771,0.10374061809410377,0.2,1.0,0.0,0.0,1.0,0.4843392327233468
035f82269869b576fd96824dd16629a06f2e67eac4e2286500e71b345ee323c9,0.0,0.0,0.0,1.0,0.22498526450230227,0.0,0.0,0.0,0.0,1.0,0.41176850931314557
035f82269869b576fd96824dd16629a06f2e67eac4e2286500e71b345ee323c9,1.0,0.3887938408896493,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5465501783839399
e7b20884f85a6a8845e647105af11191995ae3bb3aea7c44375245b4f4f17168,0.8522631133671742,1.0,0.07500381504654356,0.0529389727976201,1.0,0.0,0.0,1.0,1.0,0.0,0.6260397653794749
e7b20884f85a6a8845e647105af11191995ae3bb3aea7c44375245b4f4f17168,0.5994430344049633,0.39387046074944165,0.06943384709293454,0.03465586819221717,0.0,0.2,1.0,0.0,0.0,1.0,0.4953604537989017
e7b20884f85a6a8845e647105af11191995ae3bb3aea7c44375245b4f4f17168,0.0,0.0,0.0,1.0,0.14586402207407465,0.0,0.0,0.0,0.0,1.0,0.42083724886052665
e7b20884f85a6a8845e647105af11191995ae3bb3aea7c44375245b4f4f17168,1.0,0.38617751675076517,1.0,0.0,0.0524982366841218,1.0,0.5,0.0,0.0,1.0,0.5550064972244358
8522c4525cd127d5d455156e0dbc3a72ae58ed62edebbdf7923eb2d123f86f58,0.45948827292110866,1.0,0.0022582297341341893,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5136611625553358
8522c4525cd127d5d455156e0dbc3a72ae58ed62edebbdf7923eb2d123f86f58,0.0,0.09877069133398249,0.0,0.6863696558749733,0.12658793244212665,0.2,1.0,0.0,0.0,1.0,0.3499929941332783
8522c4525cd127d5d455156e0dbc3a72ae58ed62edebbdf7923eb2d123f86f58,1.0,0.0,1.0,0.0,0.07585632426667935,0.45,0.0,0.0,0.0,1.0,0.6198103608785454
8522c4525cd127d5d455156e0dbc3a72ae58ed62edebbdf7923eb2d123f86f58,0.6995484761068599,0.07479308666017528,0.26728593378963544,0.09671411578080681,0.0,1.0,0.5,0.0,0.0,1.0,0.39935930120058616
f91eaffe253124181a1e49f54ba63341926081ca1ef588fea8f8c522ed1e705f,0.8638351964706323,1.0,0.08072653884964683,0.06093947119081568,1.0,0.0,0.0,0.0,0.0,0.0,0.6541563914200726
f91eaffe253124181a1e49f54ba63341926081ca1ef588fea8f8c522ed1e705f,0.597749280293117,0.3681887037437784,0.07324251597712748,0.04207263239592897,0.1618869814699847,0.2,1.0,0.0,0.0,0.0,0.4917975792250064
f91eaffe253124181a1e49f54ba63341926081ca1ef588fea8f8c522ed1e705f,0.0,0.0,0.0,1.0,0.49385912189941017,0.0,0.0,0.0,0.0,0.0,0.40920015663087067
f91eaffe253124181a1e49f54ba63341926081ca1ef588fea8f8c522ed1e705f,1.0,0.33395368967755895,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5588746927655712
e10b2d50efd8694c5c24ec42f6261774ceaba0c54e88a78a69be1d44bf34dd38,0.8302518561653807,1.0,0.07510165032288925,0.06395556074586292,1.0,0.0,0.0,1.0,1.0,0.0,0.6445589023768798
e10b2d50efd8694c5c24ec42f6261774ceaba0c54e88a78a69be1d44bf34dd38,0.5911340806522057,0.38403541840178845,0.07007892848600812,0.03468580782800458,0.3261548372343486,0.2,1.0,0.0,0.0,1.0,0.48464913407173105
e10b2d50efd8694c5c24ec42f6261774ceaba0c54e88a78a69be1d44bf34dd38,0.0,0.0,0.0,1.0,0.1662410119154319,0.0,0.0,0.0,0.0,1.0,0.40709880408160504
e10b2d50efd8694c5c24ec42f6261774ceaba0c54e88a78a69be1d44bf34dd38,1.0,0.37022750186297293,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5440725600889669
57e9663548215b4f783e22a732947db0b1852f5c107542951b9a6cac9aea7d7d,0.6909389306383343,1.0,0.010312707917498335,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.543999175354941
57e9663548215b4f783e22a732947db0b1852f5c107542951b9a6cac9aea7d7d,0.0,0.0,0.0,0.6892381230513749,0.11918230092725607,0.2,1.0,0.0,0.0,1.0,0.3649194806050183
57e9663548215b4f783e22a732947db0b1852f5c107542951b9a6cac9aea7d7d,1.0,0.0018732640010335198,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.48762111158983606
8362d6038e502081e8873e27d2396758142ad44458a0ae7f97c18a2549a09b60,0.826541053597262,1.0,0.07200780898032738,0.06592686406359426,1.0,0.0,0.0,0.0,1.0,0.0,0.6420860726721874
8362d6038e502081e8873e27d2396758142ad44458a0ae7f97c18a2549a09b60,0.6026604565823366,0.4097758804695838,0.06998047754918156,0.04111954710801763,0.19684029248406,0.2,1.0,1.0,0.0,1.0,0.4864019316840565
8362d6038e502081e8873e27d2396758142ad44458a0ae7f97c18a2549a09b60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.407524446329063
8362d6038e502081e8873e27d2396758142ad44458a0ae7f97c18a2549a09b60,1.0,0.3974386339381003,1.0,0.0,0.0016841080518814335,1.0,0.5,1.0,0.0,1.0,0.5486053801627154
e12c1435b3bf77a8747e2028fe4246179de03cc0acc75a37162ea3d4694a63e8,0.6487402258905296,1.0,0.009286870580216409,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5315483489364674
e12c1435b3bf77a8747e2028fe4246179de03cc0acc75a37162ea3d4694a63e8,0.0,0.0026020816653322455,0.0,0.8018499125379394,0.3091031489476004,0.2,1.0,0.0,0.0,1.0,0.3857661703806083
e12c1435b3bf77a8747e2028fe4246179de03cc0acc75a37162ea3d4694a63e8,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.4989711709994323
4c5563e404b7f446a760c3dc6f1038ba001f90c222d043e8e11647c2d8fb67a0,0.5399336565450367,1.0,0.004484304932735421,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5396283497870105
4c5563e404b7f446a760c3dc6f1038ba001f90c222d043e8e11647c2d8fb67a0,0.0,0.0,0.0,0.5817362169994642,0.0,0.2,1.0,0.0,0.0,1.0,0.3628205739161325
4c5563e404b7f446a760c3dc6f1038ba001f90c222d043e8e11647c2d8fb67a0,1.0,0.015112075198843068,1.0,0.0,0.08245199272006774,1.0,0.5,0.0,0.0,1.0,0.493043866580285
b79d96e1148aca20acf87326d7f34870876ec7ecebe48e393e05e30560dd9bb1,0.7960558464223385,1.0,0.04475067481176303,0.06188629772763235,1.0,0.0,0.0,1.0,1.0,0.0,0.6346174870275283
b79d96e1148aca20acf87326d7f34870876ec7ecebe48e393e05e30560dd9bb1,0.5619546247818497,0.37786644451264967,0.041435810010891694,0.04040953862472404,0.1353262341586189,0.2,1.0,0.0,0.0,1.0,0.4793593998350392
b79d96e1148aca20acf87326d7f34870876ec7ecebe48e393e05e30560dd9bb1,0.0,0.0,0.0,1.0,0.22922654642743306,0.0,0.0,0.0,0.0,1.0,0.409545936937239
b79d96e1148aca20acf87326d7f34870876ec7ecebe48e393e05e30560dd9bb1,1.0,0.4218003244617881,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5513727569197462
2a81db27e04a7717e9d1fd8097d54aa84325cd941dac3f0561fe6b6bd0743c5b,0.5413257639004846,1.0,0.005997863774546049,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5464612200976211
2a81db27e04a7717e9d1fd8097d54aa84325cd941dac3f0561fe6b6bd0743c5b,0.0,0.0,0.0,0.6210709905118952,0.19933475388217697,0.2,1.0,0.0,0.0,1.0,0.35238658916656274
2a81db27e04a7717e9d1fd8097d54aa84325cd941dac3f0561fe6b6bd0743c5b,1.0,0.03078905914363452,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.48621246608367985
db2f61e6c12d88501a0ee023133c45e825b742432b003cd7a2b8d551aa04e031,0.7879156238827315,1.0,0.06905951840072692,0.07206388246875924,1.0,0.0,0.0,1.0,1.0,0.0,0.6414572930912112
db2f61e6c12d88501a0ee023133c45e825b742432b003cd7a2b8d551aa04e031,0.6095816946728639,0.4341335027453828,0.10919279115553536,0.031735400308140684,0.10991250412500955,0.2,1.0,0.0,0.0,1.0,0.4938144442310383
db2f61e6c12d88501a0ee023133c45e825b742432b003cd7a2b8d551aa04e031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4081545462060559
db2f61e6c12d88501a0ee023133c45e825b742432b003cd7a2b8d551aa04e031,1.0,0.40563597585878297,1.0,0.0,0.2041593081186599,1.0,0.5,0.0,0.0,1.0,0.5499641384772896
9657750f75e13d2db159f92142997dfa3fb4ac0adda2cee5b35e17790cf35053,0.8285076372399618,1.0,0.0725020768824107,0.06021852541370665,1.0,0.0,0.0,1.0,1.0,0.0,0.6474217764684034
9657750f75e13d2db159f92142997dfa3fb4ac0adda2cee5b35e17790cf35053,0.5639862494241061,0.3607237573787322,0.06343931727210936,0.04810653719436706,0.0,0.2,1.0,0.0,0.0,1.0,0.4745675315924685
9657750f75e13d2db159f92142997dfa3fb4ac0adda2cee5b35e17790cf35053,0.0,0.0,0.0,1.0,0.040562280675281975,0.0,0.0,0.0,0.0,1.0,0.4036727878224697
9657750f75e13d2db159f92142997dfa3fb4ac0adda2cee5b35e17790cf35053,1.0,0.39297630250663024,1.0,0.0,0.11225961054040479,1.0,0.5,0.0,0.0,1.0,0.5457023782705852
2a7afa338f36bb906a8bbab01d1ffdfe1702e1816b15b40dd346ffb963426afe,0.8058361391694725,1.0,0.06965026674570242,0.06087257382742874,1.0,0.0,0.0,1.0,0.0,0.0,0.634284755048003
2a7afa338f36bb906a8bbab01d1ffdfe1702e1816b15b40dd346ffb963426afe,0.5791245791245792,0.39299238302502726,0.06542679312388856,0.03326025973044086,0.07600607167475619,0.2,1.0,0.0,1.0,1.0,0.4895926651230011
2a7afa338f36bb906a8bbab01d1ffdfe1702e1816b15b40dd346ffb963426afe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.41313075485699774
2a7afa338f36bb906a8bbab01d1ffdfe1702e1816b15b40dd346ffb963426afe,1.0,0.41266594124047884,1.0,0.0,0.05577431878477446,1.0,0.5,0.0,1.0,1.0,0.554543501660272
204e0c63463c4ae7c58eec780bf36a2e3336c36326d6c7f77f8d7f4f402b8c9d,0.8392325504465764,1.0,0.07708674304418985,0.06974692071386504,1.0,0.0,0.0,1.0,1.0,0.0,0.6296235851031957
204e0c63463c4ae7c58eec780bf36a2e3336c36326d6c7f77f8d7f4f402b8c9d,0.6431065534605066,0.4385757456313231,0.12193126022913256,0.03785723081516952,0.23983595316402836,0.2,1.0,0.0,0.0,1.0,0.505186946087087
204e0c63463c4ae7c58eec780bf36a2e3336c36326d6c7f77f8d7f4f402b8c9d,0.0,0.0,0.0,1.0,0.1139742057268065,0.0,0.0,0.0,0.0,1.0,0.41894132753855623
204e0c63463c4ae7c58eec780bf36a2e3336c36326d6c7f77f8d7f4f402b8c9d,1.0,0.35803442386020234,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5473331343064648
0357b20b2288159e64508736d5c78bbfe747a1703dc91de7aed4cb8b76a86aa5,0.8473403861803657,1.0,0.07835204755614267,0.06739533547672165,1.0,0.0,0.0,1.0,1.0,0.0,0.646901544000075
0357b20b2288159e64508736d5c78bbfe747a1703dc91de7aed4cb8b76a86aa5,0.5889250573352076,0.36843024270997027,0.07083883751651254,0.046114367878450815,0.0,0.2,1.0,0.0,0.0,1.0,0.4784441604441615
0357b20b2288159e64508736d5c78bbfe747a1703dc91de7aed4cb8b76a86aa5,0.0,0.0,0.0,1.0,0.007079140423469949,0.0,0.0,0.0,0.0,1.0,0.40523666370557615
0357b20b2288159e64508736d5c78bbfe747a1703dc91de7aed4cb8b76a86aa5,1.0,0.34939759036144574,1.0,0.0,0.012061154312960776,1.0,0.5,0.0,0.0,1.0,0.5422409391453357
d8ae9497787d818ac9beff51e7f29496e31284f299f92874ac837dc9371da467,0.8081931539497773,1.0,0.04517463451323273,0.0539526627036404,1.0,0.0,0.0,1.0,1.0,0.0,0.641324266030139
d8ae9497787d818ac9beff51e7f29496e31284f299f92874ac837dc9371da467,0.5704811578183826,0.3861276122911235,0.04193108635359376,0.03684180333469397,0.034807426176321946,0.2,1.0,0.0,0.0,1.0,0.4770469710232287
d8ae9497787d818ac9beff51e7f29496e31284f299f92874ac837dc9371da467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4037259534264916
d8ae9497787d818ac9beff51e7f29496e31284f299f92874ac837dc9371da467,1.0,0.42399247831103887,1.0,0.0,0.08256168501253365,1.0,0.5,0.0,0.0,1.0,0.550570269307331
60670360d1ef55c82a76fb68c40355dbe93e104bd11acaf6db4e3dd558aaf59b,0.8012147020838426,1.0,0.04510706993969897,0.07033132714109426,1.0,0.0,0.0,1.0,1.0,0.0,0.6307066409804931
60670360d1ef55c82a76fb68c40355dbe93e104bd11acaf6db4e3dd558aaf59b,0.5768787741282418,0.3940489675002179,0.04316034376335407,0.03588790948003078,0.023978930093788663,0.2,1.0,0.0,0.0,1.0,0.4840292453907909
60670360d1ef55c82a76fb68c40355dbe93e104bd11acaf6db4e3dd558aaf59b,0.0,0.0,0.0,1.0,0.0856822153041297,0.0,0.0,0.0,0.0,1.0,0.4114869768046774
60670360d1ef55c82a76fb68c40355dbe93e104bd11acaf6db4e3dd558aaf59b,1.0,0.41896837152566013,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5543105868473629
5a05153cb8419ac9fa5f8651ccabb43b2b03cab757fbc9937c8fd6730f978359,0.8210905495126429,1.0,0.07011819302443623,0.06906260817762812,1.0,0.0,0.0,1.0,1.0,0.0,0.6464542998489808
5a05153cb8419ac9fa5f8651ccabb43b2b03cab757fbc9937c8fd6730f978359,0.5471818053397371,0.3445591397849463,0.06040171126096729,0.04416623346654952,0.2622706636475669,0.2,1.0,0.0,0.0,1.0,0.4749804861585636
5a05153cb8419ac9fa5f8651ccabb43b2b03cab757fbc9937c8fd6730f978359,0.0,0.0,0.0,1.0,0.29180983839505964,0.0,0.0,0.0,0.0,1.0,0.4054129615120064
5a05153cb8419ac9fa5f8651ccabb43b2b03cab757fbc9937c8fd6730f978359,1.0,0.3993118279569893,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.545188211730982
69113b849c6f01d4f1d45ac2923d62e28c9e0462a88330ace23e8585191475df,0.8134919225989704,1.0,0.07135274491962389,0.06814854850201581,1.0,0.0,0.0,1.0,1.0,0.0,0.630533988860847
69113b849c6f01d4f1d45ac2923d62e28c9e0462a88330ace23e8585191475df,0.5883188354340495,0.3966916899441341,0.06786472550803761,0.0317858922358174,0.0,0.2,1.0,0.0,0.0,1.0,0.4910472049255699
69113b849c6f01d4f1d45ac2923d62e28c9e0462a88330ace23e8585191475df,0.0,0.0,0.0,1.0,0.21536394904606962,0.0,0.0,0.0,0.0,1.0,0.41685900856835617
69113b849c6f01d4f1d45ac2923d62e28c9e0462a88330ace23e8585191475df,1.0,0.3986993715083799,1.0,0.0,0.16771193397019177,1.0,0.5,0.0,0.0,1.0,0.5543473897497009
da16c9c25637fef23e308aa62f7ea7e4d7ca7f03cc6017e2334b468775c3f836,0.8416476469948916,1.0,0.07605746209098163,0.06559032456604817,1.0,0.0,0.0,0.0,1.0,0.0,0.6530630117959401
da16c9c25637fef23e308aa62f7ea7e4d7ca7f03cc6017e2334b468775c3f836,0.5850451037930658,0.3731060606060606,0.06863527533918595,0.047334410051124313,0.01769338489985591,0.2,1.0,1.0,0.0,1.0,0.4731206953019376
da16c9c25637fef23e308aa62f7ea7e4d7ca7f03cc6017e2334b468775c3f836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.39979149612277265
da16c9c25637fef23e308aa62f7ea7e4d7ca7f03cc6017e2334b468775c3f836,1.0,0.3689738292011019,1.0,0.0,0.011273178822220299,1.0,0.5,1.0,0.0,1.0,0.5392358053389118
879d55c40284c4a763788017e061e0ef927b15004419fa6acd3e6c565069a09e,0.8020779980976075,1.0,0.07182623696385164,0.08256263807988376,1.0,0.0,0.0,1.0,1.0,0.0,0.647321064974031
879d55c40284c4a763788017e061e0ef927b15004419fa6acd3e6c565069a09e,0.5554254774273798,0.35118368836381886,0.06398494471888967,0.046257803125763386,0.0,0.2,1.0,0.0,0.0,1.0,0.4731744767363015
879d55c40284c4a763788017e061e0ef927b15004419fa6acd3e6c565069a09e,0.0,0.0,0.0,1.0,0.14104189644049459,0.0,0.0,0.0,0.0,1.0,0.4036536045779096
879d55c40284c4a763788017e061e0ef927b15004419fa6acd3e6c565069a09e,1.0,0.37873466222688507,1.0,0.0,0.054251352968775736,1.0,0.5,0.0,0.0,1.0,0.5440367542653954
9f30a1fc7a26dd837c94a769cccbecbf3ba23f70c886eb730869bd78e8ba7de1,0.8238135008533356,1.0,0.07501814955231104,0.0633359345695112,1.0,0.0,0.0,1.0,1.0,0.0,0.6348638289631897
9f30a1fc7a26dd837c94a769cccbecbf3ba23f70c886eb730869bd78e8ba7de1,0.596281636951233,0.39404090267983066,0.07090425102847463,0.03915958390226612,0.03285771972527706,0.2,1.0,0.0,0.0,1.0,0.48858807104044255
9f30a1fc7a26dd837c94a769cccbecbf3ba23f70c886eb730869bd78e8ba7de1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4130581433495549
9f30a1fc7a26dd837c94a769cccbecbf3ba23f70c886eb730869bd78e8ba7de1,1.0,0.3750440761636107,1.0,0.0,0.0037764041812680693,1.0,0.5,0.0,0.0,1.0,0.5484978480630699
b1e0f424469d140dfa3159cdc705c38cd0fecc14f35a2ed321e6ca1e7c00b49b,0.8421615837346171,1.0,0.07427258805513016,0.06322468078380054,1.0,0.0,0.0,1.0,1.0,0.0,0.6511432320374273
b1e0f424469d140dfa3159cdc705c38cd0fecc14f35a2ed321e6ca1e7c00b49b,0.5805243445692884,0.3724269377382464,0.0667687595712098,0.039728342508163324,0.0,0.2,1.0,0.0,0.0,1.0,0.4745804413647584
b1e0f424469d140dfa3159cdc705c38cd0fecc14f35a2ed321e6ca1e7c00b49b,0.0,0.0,0.0,1.0,0.0926422147777608,0.0,0.0,0.0,0.0,1.0,0.4014275040562115
b1e0f424469d140dfa3159cdc705c38cd0fecc14f35a2ed321e6ca1e7c00b49b,1.0,0.3813638288860652,1.0,0.0,0.19070182796902904,1.0,0.5,0.0,0.0,1.0,0.5431862268470663
8a1f3c5dc7c3dc95e19b3869b8abc22a54e11a27999f20793df02f9e8e1cfa60,0.8636816287389814,1.0,0.08046169287387087,0.05798192704228092,1.0,0.0,0.0,1.0,1.0,0.0,0.6444587364683655
8a1f3c5dc7c3dc95e19b3869b8abc22a54e11a27999f20793df02f9e8e1cfa60,0.6014458009073139,0.3768790570550052,0.07310137169621947,0.036664177619115265,0.23272976411181598,0.2,1.0,0.0,0.0,1.0,0.4843397595683278
8a1f3c5dc7c3dc95e19b3869b8abc22a54e11a27999f20793df02f9e8e1cfa60,0.0,0.0,0.0,1.0,0.0657932388033384,0.0,0.0,0.0,0.0,1.0,0.4073044278478606
8a1f3c5dc7c3dc95e19b3869b8abc22a54e11a27999f20793df02f9e8e1cfa60,1.0,0.3451486163307141,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5402388703206086
9ac859dee8175957db84fc7378d0b7e70992542866fa1014521557b384b798a2,0.8662288658297657,1.0,0.07841254600736117,0.05982883330502392,1.0,0.0,0.0,1.0,1.0,0.0,0.6198987932011559
9ac859dee8175957db84fc7378d0b7e70992542866fa1014521557b384b798a2,0.604128873086133,0.38404188481675394,0.07225156024963994,0.043987806106729706,0.09767013417800023,0.2,1.0,0.0,0.0,1.0,0.49774710910731795
9ac859dee8175957db84fc7378d0b7e70992542866fa1014521557b384b798a2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42483700475033076
9ac859dee8175957db84fc7378d0b7e70992542866fa1014521557b384b798a2,1.0,0.3573612565445026,1.0,0.0,0.07510185761719691,1.0,0.5,0.0,0.0,1.0,0.5543144476384186
b2671c8f32e3443a9a7007d1c7ecbfad0f6086fa0e19a37d5d1324abda12c76b,0.8302916474715616,1.0,0.0737749475809583,0.058527043173524675,1.0,0.0,0.0,1.0,1.0,0.0,0.6471986156093357
b2671c8f32e3443a9a7007d1c7ecbfad0f6086fa0e19a37d5d1324abda12c76b,0.5846061164463661,0.3848058045241144,0.0670963733788926,0.03500761802701714,0.4318539628967164,0.2,1.0,0.0,0.0,1.0,0.483858158197659
b2671c8f32e3443a9a7007d1c7ecbfad0f6086fa0e19a37d5d1324abda12c76b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4039209987237809
b2671c8f32e3443a9a7007d1c7ecbfad0f6086fa0e19a37d5d1324abda12c76b,1.0,0.3921468203158344,1.0,0.0,0.29277199234955187,1.0,0.5,0.0,0.0,1.0,0.5481876663862804
69f6928d6340fca57ea6770301b3fb3e210061ddeee0ea807f5dc46e1cf1f7c6,0.5688812454742936,1.0,0.0030436252959080085,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.545902140824669
69f6928d6340fca57ea6770301b3fb3e210061ddeee0ea807f5dc46e1cf1f7c6,0.0,0.035116001962570934,0.0,0.6809709280459748,0.1276394405188112,0.2,1.0,1.0,0.0,1.0,0.35631663413955933
